date,country,device,category,product,revenue,order_cnt
2021-01-04,Canada,desktop,Outdoor furniture,GÅRÖ,339,1
2020-11-18,United States,mobile,Beds,KURA,745,1
2020-11-23,United Kingdom,desktop,Beds,KURA,745,1
2020-12-10,Hong Kong,mobile,Beds,KURA,745,1
2020-12-19,United States,mobile,Beds,KURA,745,1
2020-12-23,United States,mobile,Beds,KURA,745,1
2020-12-25,South Korea,mobile,Beds,KURA,745,1
2021-01-10,India,mobile,Beds,KURA,745,1
2021-01-17,United States,desktop,Beds,KURA,745,1
2021-01-27,Colombia,desktop,Beds,KURA,745,1
2020-11-11,India,desktop,Outdoor furniture,VÄDDÖ,177,1
2020-12-03,Spain,mobile,Outdoor furniture,VÄDDÖ,177,1
2020-12-04,Australia,desktop,Outdoor furniture,VÄDDÖ,177,1
2020-12-17,United States,desktop,Outdoor furniture,VÄDDÖ,177,1
2020-12-25,United States,desktop,Outdoor furniture,VÄDDÖ,177,1
2020-12-29,Italy,desktop,Outdoor furniture,VÄDDÖ,177,1
2021-01-01,United States,desktop,Outdoor furniture,VÄDDÖ,177,1
2021-01-02,United Arab Emirates,desktop,Outdoor furniture,VÄDDÖ,177,1
2021-01-06,United States,desktop,Outdoor furniture,VÄDDÖ,177,1
2021-01-07,United States,desktop,Outdoor furniture,VÄDDÖ,177,1
2020-11-20,United States,desktop,Tables & desks,MALMSTA,595,1
2020-12-07,Canada,desktop,Tables & desks,MALMSTA,595,1
2020-12-21,Spain,desktop,Tables & desks,MALMSTA,595,1
2021-01-06,Tunisia,desktop,Tables & desks,MALMSTA,595,1
2020-11-05,Israel,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-06,France,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-08,(not set),mobile,Bookcases & shelving units,BESTÅ,25,1
2020-11-24,Saudi Arabia,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-12-13,Argentina,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-12-14,Indonesia,tablet,Bookcases & shelving units,BESTÅ,25,1
2020-12-15,Italy,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-12-22,China,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-11-11,Taiwan,desktop,Bookcases & shelving units,BILLY,95,1
2020-11-27,France,desktop,Bookcases & shelving units,BILLY,95,1
2020-11-28,Ukraine,desktop,Bookcases & shelving units,BILLY,95,1
2020-11-29,United States,mobile,Bookcases & shelving units,BILLY,95,1
2020-12-10,United States,mobile,Bookcases & shelving units,BILLY,95,1
2020-12-12,United States,mobile,Bookcases & shelving units,BILLY,95,1
2020-12-14,United States,mobile,Bookcases & shelving units,BILLY,95,1
2020-12-21,India,desktop,Bookcases & shelving units,BILLY,95,1
2020-12-31,Malaysia,desktop,Bookcases & shelving units,BILLY,95,1
2021-01-02,Spain,mobile,Bookcases & shelving units,BILLY,95,1
2021-01-20,Singapore,desktop,Bookcases & shelving units,BILLY,95,1
2020-11-05,United States,mobile,Outdoor furniture,HÅLLÖ,75,1
2020-11-16,Kenya,desktop,Outdoor furniture,HÅLLÖ,75,1
2020-11-18,United States,desktop,Outdoor furniture,HÅLLÖ,75,1
2020-12-01,United States,mobile,Outdoor furniture,HÅLLÖ,75,1
2020-12-16,United States,desktop,Outdoor furniture,HÅLLÖ,75,1
2020-12-28,United States,desktop,Outdoor furniture,HÅLLÖ,75,1
2020-12-29,Malaysia,desktop,Outdoor furniture,HÅLLÖ,75,1
2021-01-19,Germany,mobile,Outdoor furniture,HÅLLÖ,75,1
2021-01-25,United States,desktop,Outdoor furniture,HÅLLÖ,75,1
2020-11-05,Argentina,desktop,Chairs,BERTIL,11.4,1
2020-11-10,United States,desktop,Chairs,BERTIL,11.4,1
2020-11-11,Canada,desktop,Chairs,BERTIL,11.4,1
2020-11-18,Indonesia,desktop,Chairs,BERTIL,11.4,1
2020-11-27,India,mobile,Chairs,BERTIL,11.4,1
2020-11-28,United States,desktop,Chairs,BERTIL,11.4,1
2020-12-04,Hong Kong,desktop,Chairs,BERTIL,11.4,1
2020-12-09,United States,desktop,Chairs,BERTIL,11.4,1
2020-12-17,United States,mobile,Chairs,BERTIL,11.4,1
2020-12-19,Turkey,desktop,Chairs,BERTIL,11.4,1
2020-12-24,Canada,tablet,Chairs,BERTIL,11.4,1
2020-12-27,France,desktop,Chairs,BERTIL,11.4,1
2021-01-20,India,desktop,Chairs,BERTIL,11.4,1
2021-01-21,United Kingdom,desktop,Chairs,BERTIL,11.4,1
2021-01-21,United States,mobile,Chairs,BERTIL,11.4,1
2021-01-22,United States,desktop,Chairs,BERTIL,11.4,1
2020-11-07,United States,mobile,Outdoor furniture,VÄDDÖ,75,1
2020-12-02,United States,desktop,Outdoor furniture,VÄDDÖ,75,1
2021-01-14,United States,mobile,Outdoor furniture,VÄDDÖ,75,1
2021-01-14,United States,desktop,Outdoor furniture,VÄDDÖ,75,1
2021-01-15,United States,desktop,Outdoor furniture,VÄDDÖ,75,1
2021-01-22,India,mobile,Outdoor furniture,VÄDDÖ,75,1
2020-11-06,Japan,desktop,Tables & desks,LÖVBACKEN,299,1
2020-11-25,Brazil,desktop,Tables & desks,LÖVBACKEN,299,1
2020-12-01,Cambodia,desktop,Tables & desks,LÖVBACKEN,299,1
2020-12-28,Singapore,desktop,Tables & desks,LÖVBACKEN,299,1
2021-01-05,United States,mobile,Tables & desks,LÖVBACKEN,299,1
2021-01-13,Hungary,desktop,Tables & desks,LÖVBACKEN,299,1
2021-01-14,China,mobile,Tables & desks,LÖVBACKEN,299,1
2021-01-19,South Africa,tablet,Tables & desks,LÖVBACKEN,299,1
2020-11-11,United States,mobile,Bookcases & shelving units,KALLAX,250,1
2020-11-19,United States,desktop,Bookcases & shelving units,KALLAX,600,2
2020-11-23,India,mobile,Bookcases & shelving units,KALLAX,250,1
2020-11-27,Italy,desktop,Bookcases & shelving units,KALLAX,250,1
2020-11-29,Canada,desktop,Bookcases & shelving units,KALLAX,250,1
2020-12-04,Sweden,desktop,Bookcases & shelving units,KALLAX,250,1
2020-12-05,Canada,desktop,Bookcases & shelving units,KALLAX,250,1
2020-12-20,Indonesia,desktop,Bookcases & shelving units,KALLAX,250,1
2020-12-21,Singapore,desktop,Bookcases & shelving units,KALLAX,250,1
2020-12-23,India,desktop,Bookcases & shelving units,KALLAX,250,1
2021-01-05,Switzerland,mobile,Bookcases & shelving units,KALLAX,250,1
2021-01-12,Australia,mobile,Bookcases & shelving units,KALLAX,250,1
2021-01-13,Taiwan,mobile,Bookcases & shelving units,KALLAX,250,1
2021-01-15,Germany,mobile,Bookcases & shelving units,KALLAX,250,1
2021-01-17,United States,mobile,Bookcases & shelving units,KALLAX,250,1
2020-11-16,United States,desktop,Tables & desks,HILVER,100,1
2020-11-19,Germany,mobile,Tables & desks,HILVER,100,1
2020-11-24,United States,desktop,Tables & desks,HILVER,200,2
2020-12-08,United States,desktop,Tables & desks,HILVER,100,1
2020-12-08,India,mobile,Tables & desks,HILVER,100,1
2020-12-09,United States,desktop,Tables & desks,HILVER,100,1
2020-12-11,India,mobile,Tables & desks,HILVER,100,1
2020-12-14,France,desktop,Tables & desks,HILVER,100,1
2021-01-09,India,desktop,Tables & desks,HILVER,100,1
2021-01-09,Turkey,desktop,Tables & desks,HILVER,100,1
2021-01-12,Japan,mobile,Tables & desks,HILVER,100,1
2021-01-21,Canada,mobile,Tables & desks,HILVER,100,1
2021-01-25,South Korea,mobile,Tables & desks,HILVER,100,1
2020-11-10,Turkey,desktop,Tables & desks,HILVER,345,1
2020-11-21,Netherlands,desktop,Tables & desks,HILVER,345,1
2020-11-29,United States,mobile,Tables & desks,HILVER,345,1
2020-12-10,United States,desktop,Tables & desks,HILVER,345,1
2020-12-16,Canada,desktop,Tables & desks,HILVER,345,1
2020-12-21,India,mobile,Tables & desks,HILVER,345,1
2020-11-01,Singapore,desktop,Tables & desks,BEKANT,2375,1
2020-11-30,France,mobile,Tables & desks,BEKANT,2375,1
2020-12-03,Canada,mobile,Tables & desks,BEKANT,2375,1
2020-12-07,India,desktop,Tables & desks,BEKANT,2375,1
2021-01-02,United States,desktop,Tables & desks,BEKANT,2375,1
2021-01-13,Myanmar (Burma),tablet,Tables & desks,BEKANT,2375,1
2021-01-18,India,mobile,Tables & desks,BEKANT,2375,1
2021-01-21,United States,mobile,Tables & desks,BEKANT,2375,1
2021-01-21,Canada,desktop,Tables & desks,BEKANT,2375,1
2020-11-01,Taiwan,mobile,Café furniture,JANINGE,225,1
2020-11-02,Brazil,mobile,Café furniture,JANINGE,225,1
2020-11-09,Canada,mobile,Café furniture,JANINGE,225,1
2020-11-09,United States,desktop,Café furniture,JANINGE,225,1
2020-11-18,United States,desktop,Café furniture,JANINGE,225,1
2020-11-25,Canada,mobile,Café furniture,JANINGE,225,1
2020-12-04,United States,mobile,Café furniture,JANINGE,225,1
2020-12-06,United States,mobile,Café furniture,JANINGE,225,1
2020-12-08,United States,mobile,Café furniture,JANINGE,225,1
2020-12-17,United States,desktop,Café furniture,JANINGE,450,2
2020-12-20,Germany,desktop,Café furniture,JANINGE,225,1
2020-12-23,United States,desktop,Café furniture,JANINGE,225,1
2021-01-02,Brazil,desktop,Café furniture,JANINGE,225,1
2021-01-02,United States,desktop,Café furniture,JANINGE,225,1
2021-01-06,India,desktop,Café furniture,JANINGE,225,1
2021-01-08,United States,desktop,Café furniture,JANINGE,225,1
2021-01-11,Italy,desktop,Café furniture,JANINGE,225,1
2021-01-12,United Arab Emirates,mobile,Café furniture,JANINGE,225,1
2021-01-13,United States,desktop,Café furniture,JANINGE,225,1
2021-01-22,United States,desktop,Café furniture,JANINGE,225,1
2020-11-04,Morocco,mobile,Tables & desks,SVALSTA,399,1
2020-11-12,United States,desktop,Tables & desks,SVALSTA,399,1
2020-11-25,Turkey,desktop,Tables & desks,SVALSTA,399,1
2020-12-02,United States,desktop,Tables & desks,SVALSTA,399,1
2020-12-15,United States,tablet,Tables & desks,SVALSTA,399,1
2020-12-18,United States,desktop,Tables & desks,SVALSTA,399,1
2021-01-04,South Korea,desktop,Tables & desks,SVALSTA,399,1
2021-01-20,United States,desktop,Tables & desks,SVALSTA,399,1
2021-01-23,Australia,mobile,Tables & desks,SVALSTA,399,1
2020-12-09,(not set),desktop,Tables & desks,RYDEBÄCK,300,1
2020-12-19,Croatia,desktop,Tables & desks,RYDEBÄCK,300,1
2021-01-04,Canada,desktop,Tables & desks,RYDEBÄCK,300,1
2021-01-22,(not set),desktop,Tables & desks,RYDEBÄCK,300,1
2020-11-02,United States,desktop,Outdoor furniture,FREDÖN,450,2
2020-11-15,United States,tablet,Outdoor furniture,FREDÖN,225,1
2020-11-29,United States,desktop,Outdoor furniture,FREDÖN,225,1
2020-12-01,Canada,desktop,Outdoor furniture,FREDÖN,225,1
2020-12-02,China,desktop,Outdoor furniture,FREDÖN,225,1
2020-12-17,United Kingdom,desktop,Outdoor furniture,FREDÖN,225,1
2021-01-05,United States,desktop,Outdoor furniture,FREDÖN,225,1
2021-01-11,India,desktop,Outdoor furniture,FREDÖN,225,1
2021-01-12,Australia,mobile,Outdoor furniture,FREDÖN,225,1
2021-01-18,Ukraine,desktop,Outdoor furniture,FREDÖN,225,1
2020-11-11,India,desktop,Chairs,FLISAT,139,1
2020-11-12,United States,desktop,Chairs,FLISAT,139,1
2020-11-14,Turkey,mobile,Chairs,FLISAT,139,1
2020-11-23,United States,mobile,Chairs,FLISAT,139,1
2020-11-26,United States,mobile,Chairs,FLISAT,139,1
2020-11-29,Canada,mobile,Chairs,FLISAT,139,1
2020-12-05,Canada,desktop,Chairs,FLISAT,139,1
2020-12-08,United States,desktop,Chairs,FLISAT,139,1
2020-12-08,United States,mobile,Chairs,FLISAT,139,1
2020-12-10,United States,desktop,Chairs,FLISAT,139,1
2020-12-11,United States,mobile,Chairs,FLISAT,139,1
2020-12-15,United States,desktop,Chairs,FLISAT,139,1
2020-12-15,France,mobile,Chairs,FLISAT,139,1
2020-12-19,Taiwan,desktop,Chairs,FLISAT,139,1
2020-12-23,India,desktop,Chairs,FLISAT,139,1
2020-12-23,Ireland,desktop,Chairs,FLISAT,139,1
2020-12-24,United States,desktop,Chairs,FLISAT,139,1
2020-12-27,United States,mobile,Chairs,FLISAT,139,1
2020-12-29,France,mobile,Chairs,FLISAT,139,1
2020-12-30,United States,mobile,Chairs,FLISAT,139,1
2021-01-06,United States,desktop,Chairs,FLISAT,139,1
2021-01-10,United States,desktop,Chairs,FLISAT,139,1
2021-01-13,Pakistan,mobile,Chairs,FLISAT,139,1
2021-01-14,United States,mobile,Chairs,FLISAT,139,1
2021-01-17,United States,desktop,Chairs,FLISAT,139,1
2021-01-18,United States,desktop,Chairs,FLISAT,139,1
2021-01-20,Japan,desktop,Chairs,FLISAT,139,1
2020-11-05,Canada,desktop,Bookcases & shelving units,SELSVIKEN,150,1
2020-11-20,Canada,mobile,Bookcases & shelving units,SELSVIKEN,150,1
2020-11-23,United States,mobile,Bookcases & shelving units,SELSVIKEN,150,1
2020-11-28,United States,desktop,Bookcases & shelving units,SELSVIKEN,150,1
2020-11-29,India,mobile,Bookcases & shelving units,SELSVIKEN,150,1
2020-12-06,United States,mobile,Bookcases & shelving units,SELSVIKEN,150,1
2020-12-09,United States,desktop,Bookcases & shelving units,SELSVIKEN,150,1
2020-12-10,Norway,mobile,Bookcases & shelving units,SELSVIKEN,150,1
2020-12-14,United States,desktop,Bookcases & shelving units,SELSVIKEN,150,1
2020-12-24,United States,mobile,Bookcases & shelving units,SELSVIKEN,150,1
2021-01-11,United States,desktop,Bookcases & shelving units,SELSVIKEN,150,1
2021-01-17,United States,desktop,Bookcases & shelving units,SELSVIKEN,150,1
2021-01-19,United Kingdom,desktop,Bookcases & shelving units,SELSVIKEN,150,1
2021-01-24,Indonesia,mobile,Bookcases & shelving units,SELSVIKEN,150,1
2020-11-02,Sweden,desktop,Bookcases & shelving units,GLASSVIK,195,1
2020-11-03,United States,mobile,Bookcases & shelving units,GLASSVIK,195,1
2020-11-10,India,mobile,Bookcases & shelving units,GLASSVIK,195,1
2020-11-20,United States,desktop,Bookcases & shelving units,GLASSVIK,195,1
2020-11-22,Canada,desktop,Bookcases & shelving units,GLASSVIK,195,1
2020-12-11,Japan,mobile,Bookcases & shelving units,GLASSVIK,195,1
2020-12-16,Australia,mobile,Bookcases & shelving units,GLASSVIK,195,1
2020-12-20,Canada,tablet,Bookcases & shelving units,GLASSVIK,195,1
2021-01-14,United States,desktop,Bookcases & shelving units,GLASSVIK,195,1
2021-01-16,India,desktop,Bookcases & shelving units,GLASSVIK,195,1
2021-01-21,United States,desktop,Bookcases & shelving units,GLASSVIK,195,1
2020-11-09,Serbia,mobile,Outdoor furniture,ÄPPLARÖ,205,1
2020-11-20,United States,mobile,Outdoor furniture,ÄPPLARÖ,205,1
2020-12-14,Mexico,desktop,Outdoor furniture,ÄPPLARÖ,205,1
2020-12-14,United States,desktop,Outdoor furniture,ÄPPLARÖ,205,1
2020-12-25,United States,mobile,Outdoor furniture,ÄPPLARÖ,205,1
2021-01-09,United States,desktop,Outdoor furniture,ÄPPLARÖ,205,1
2021-01-25,United States,mobile,Outdoor furniture,ÄPPLARÖ,205,1
2020-11-03,United States,desktop,Bookcases & shelving units,SINDVIK,100,1
2020-11-06,Turkey,desktop,Bookcases & shelving units,SINDVIK,100,1
2020-11-08,United States,mobile,Bookcases & shelving units,SINDVIK,100,1
2020-11-09,(not set),mobile,Bookcases & shelving units,SINDVIK,100,1
2020-12-16,United Arab Emirates,mobile,Bookcases & shelving units,SINDVIK,100,1
2020-12-25,United States,desktop,Bookcases & shelving units,SINDVIK,100,1
2020-12-27,Spain,desktop,Bookcases & shelving units,SINDVIK,100,1
2021-01-05,United States,desktop,Bookcases & shelving units,SINDVIK,100,1
2021-01-16,India,desktop,Bookcases & shelving units,SINDVIK,100,1
2021-01-26,Japan,mobile,Bookcases & shelving units,SINDVIK,100,1
2020-11-22,United States,mobile,Outdoor furniture,TOSTERÖ,103,1
2020-12-08,United States,desktop,Outdoor furniture,TOSTERÖ,103,1
2020-12-25,India,desktop,Outdoor furniture,TOSTERÖ,103,1
2021-01-03,United States,desktop,Outdoor furniture,TOSTERÖ,103,1
2021-01-11,Portugal,mobile,Outdoor furniture,TOSTERÖ,103,1
2021-01-18,United States,desktop,Outdoor furniture,TOSTERÖ,103,1
2020-11-03,India,desktop,Bookcases & shelving units,BESTÅ,375,1
2020-11-05,Hong Kong,mobile,Bookcases & shelving units,BESTÅ,375,1
2020-11-06,Canada,desktop,Bookcases & shelving units,BESTÅ,375,1
2020-11-07,United States,desktop,Bookcases & shelving units,BESTÅ,375,1
2020-11-09,Canada,desktop,Bookcases & shelving units,BESTÅ,375,1
2020-11-10,United States,mobile,Bookcases & shelving units,BESTÅ,2845,2
2020-11-12,Czechia,desktop,Bookcases & shelving units,BESTÅ,375,1
2020-11-13,India,mobile,Bookcases & shelving units,BESTÅ,375,1
2020-11-29,Canada,desktop,Bookcases & shelving units,BESTÅ,375,1
2020-12-04,Canada,desktop,Bookcases & shelving units,BESTÅ,375,1
2020-12-11,Czechia,mobile,Bookcases & shelving units,BESTÅ,375,1
2020-12-17,India,mobile,Bookcases & shelving units,BESTÅ,375,1
2020-12-29,Colombia,desktop,Bookcases & shelving units,BESTÅ,375,1
2021-01-08,Canada,desktop,Bookcases & shelving units,BESTÅ,375,1
2021-01-12,Israel,mobile,Bookcases & shelving units,BESTÅ,375,1
2021-01-12,Greece,mobile,Bookcases & shelving units,BESTÅ,375,1
2021-01-14,Canada,mobile,Bookcases & shelving units,BESTÅ,375,1
2020-11-17,Taiwan,mobile,Cabinets & cupboards,BESTÅ,100,1
2020-11-23,Ukraine,mobile,Cabinets & cupboards,BESTÅ,100,1
2020-12-29,Vietnam,tablet,Cabinets & cupboards,BESTÅ,100,1
2021-01-07,United States,mobile,Cabinets & cupboards,BESTÅ,100,1
2021-01-17,United Kingdom,desktop,Cabinets & cupboards,BESTÅ,100,1
2021-01-18,Romania,mobile,Cabinets & cupboards,BESTÅ,100,1
2021-01-25,India,desktop,Cabinets & cupboards,BESTÅ,100,1
2020-11-03,India,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-11-22,Indonesia,desktop,Bookcases & shelving units,BESTÅ,25,1
2020-12-06,France,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-12-29,Canada,mobile,Bookcases & shelving units,BESTÅ,25,1
2021-01-06,Turkey,mobile,Bookcases & shelving units,BESTÅ,25,1
2021-01-11,South Korea,mobile,Bookcases & shelving units,BESTÅ,25,1
2020-11-05,United States,mobile,Chairs,RÅSKOG,84,1
2020-11-14,United States,desktop,Chairs,RÅSKOG,84,1
2020-11-16,India,desktop,Chairs,RÅSKOG,84,1
2020-11-17,United States,mobile,Chairs,RÅSKOG,84,1
2020-11-22,India,desktop,Chairs,RÅSKOG,84,1
2020-12-08,Hungary,desktop,Chairs,RÅSKOG,84,1
2020-12-09,United States,mobile,Chairs,RÅSKOG,84,1
2020-12-16,India,desktop,Chairs,RÅSKOG,84,1
2020-12-17,United States,mobile,Chairs,RÅSKOG,84,1
2020-12-21,United States,mobile,Chairs,RÅSKOG,84,1
2020-12-24,Belgium,mobile,Chairs,RÅSKOG,84,1
2020-12-24,United States,desktop,Chairs,RÅSKOG,84,1
2021-01-07,India,mobile,Chairs,RÅSKOG,84,1
2021-01-19,United States,mobile,Chairs,RÅSKOG,84,1
2020-11-27,United States,desktop,Chairs,BALSBERGET,210,1
2020-12-08,United States,desktop,Chairs,BALSBERGET,210,1
2020-12-09,United States,desktop,Chairs,BALSBERGET,210,1
2020-12-19,United States,mobile,Chairs,BALSBERGET,210,1
2021-01-02,Germany,desktop,Chairs,BALSBERGET,210,1
2021-01-07,India,desktop,Chairs,BALSBERGET,210,1
2021-01-09,Spain,desktop,Chairs,BALSBERGET,210,1
2021-01-10,United States,mobile,Chairs,BALSBERGET,210,1
2021-01-26,United States,mobile,Chairs,BALSBERGET,210,1
2020-11-10,Canada,mobile,Children's furniture,TROFAST,55,1
2020-11-11,Ukraine,mobile,Children's furniture,TROFAST,55,1
2020-11-21,(not set),desktop,Children's furniture,TROFAST,55,1
2020-11-24,Canada,mobile,Children's furniture,TROFAST,55,1
2020-12-08,Brazil,mobile,Children's furniture,TROFAST,55,1
2020-12-11,India,mobile,Children's furniture,TROFAST,55,1
2020-12-17,Mexico,mobile,Children's furniture,TROFAST,55,1
2020-12-17,(not set),desktop,Children's furniture,TROFAST,55,1
2020-12-18,United Kingdom,desktop,Children's furniture,TROFAST,55,1
2020-12-25,United States,desktop,Children's furniture,TROFAST,55,1
2020-12-29,United States,mobile,Children's furniture,TROFAST,315,2
2021-01-05,United States,desktop,Children's furniture,TROFAST,55,1
2021-01-10,Israel,tablet,Children's furniture,TROFAST,55,1
2021-01-20,United States,mobile,Children's furniture,TROFAST,70,2
2021-01-20,Canada,desktop,Children's furniture,TROFAST,55,1
2021-01-20,Ireland,desktop,Children's furniture,TROFAST,55,1
2021-01-23,South Korea,mobile,Children's furniture,TROFAST,55,1
2021-01-25,Canada,desktop,Children's furniture,TROFAST,55,1
2020-11-18,Switzerland,desktop,Beds,BRATTVÅG,50,1
2020-11-23,United States,mobile,Beds,BRATTVÅG,50,1
2020-11-24,United States,mobile,Beds,BRATTVÅG,50,1
2020-11-28,Nigeria,mobile,Beds,BRATTVÅG,50,1
2020-12-02,Canada,desktop,Beds,BRATTVÅG,50,1
2020-12-03,South Korea,desktop,Beds,BRATTVÅG,50,1
2020-12-08,South Korea,desktop,Beds,BRATTVÅG,50,1
2020-12-24,United States,mobile,Beds,BRATTVÅG,50,1
2021-01-05,United Kingdom,desktop,Beds,BRATTVÅG,50,1
2021-01-06,United States,desktop,Beds,BRATTVÅG,50,1
2020-12-03,Japan,desktop,Outdoor furniture,SALTHOLMEN,125,1
2020-12-08,Spain,desktop,Outdoor furniture,SALTHOLMEN,125,1
2020-12-22,Greece,mobile,Outdoor furniture,SALTHOLMEN,125,1
2020-12-22,India,desktop,Outdoor furniture,SALTHOLMEN,125,1
2020-12-28,United States,desktop,Outdoor furniture,SALTHOLMEN,125,1
2021-01-12,United States,desktop,Outdoor furniture,SALTHOLMEN,125,1
2020-11-04,Sri Lanka,desktop,Outdoor furniture,SALTHOLMEN,195,1
2020-11-09,Canada,desktop,Outdoor furniture,SALTHOLMEN,195,1
2020-11-17,Netherlands,desktop,Outdoor furniture,SALTHOLMEN,195,1
2020-11-20,United States,desktop,Outdoor furniture,SALTHOLMEN,195,1
2020-12-01,Hong Kong,mobile,Outdoor furniture,SALTHOLMEN,195,1
2020-12-04,Canada,mobile,Outdoor furniture,SALTHOLMEN,195,1
2020-12-08,Canada,desktop,Outdoor furniture,SALTHOLMEN,195,1
2020-12-09,Canada,desktop,Outdoor furniture,SALTHOLMEN,195,1
2021-01-05,United States,mobile,Outdoor furniture,SALTHOLMEN,195,1
2021-01-07,India,mobile,Outdoor furniture,SALTHOLMEN,195,1
2021-01-19,United States,desktop,Outdoor furniture,SALTHOLMEN,195,1
2021-01-19,Philippines,desktop,Outdoor furniture,SALTHOLMEN,195,1
2021-01-20,Singapore,desktop,Outdoor furniture,SALTHOLMEN,195,1
2021-01-24,Pakistan,mobile,Outdoor furniture,SALTHOLMEN,195,1
2021-01-26,United States,desktop,Outdoor furniture,SALTHOLMEN,195,1
2020-11-18,India,desktop,Outdoor furniture,YTTERÖN,99,1
2020-11-20,Netherlands,desktop,Outdoor furniture,YTTERÖN,99,1
2020-11-28,United States,desktop,Outdoor furniture,YTTERÖN,99,1
2021-01-14,United States,desktop,Outdoor furniture,YTTERÖN,99,1
2021-01-14,United States,mobile,Outdoor furniture,YTTERÖN,99,1
2021-01-22,United States,desktop,Outdoor furniture,YTTERÖN,99,1
2020-11-11,Turkey,desktop,Bookcases & shelving units,IVAR,49,1
2020-12-03,Canada,mobile,Bookcases & shelving units,IVAR,49,1
2020-12-04,United Kingdom,desktop,Bookcases & shelving units,IVAR,49,1
2021-01-13,United Kingdom,desktop,Bookcases & shelving units,IVAR,49,1
2020-11-05,Canada,desktop,Outdoor furniture,ASKHOLMEN,155,1
2020-11-10,Australia,desktop,Outdoor furniture,ASKHOLMEN,155,1
2020-11-19,United Arab Emirates,desktop,Outdoor furniture,ASKHOLMEN,155,1
2020-11-24,India,desktop,Outdoor furniture,ASKHOLMEN,155,1
2020-12-05,United States,mobile,Outdoor furniture,ASKHOLMEN,155,1
2021-01-06,India,mobile,Outdoor furniture,ASKHOLMEN,155,1
2021-01-07,Cambodia,desktop,Outdoor furniture,ASKHOLMEN,155,1
2021-01-25,France,desktop,Outdoor furniture,ASKHOLMEN,155,1
2020-11-07,Netherlands,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-11-09,United States,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-11-10,Canada,mobile,Bookcases & shelving units,BERGHALLA,22,1
2020-11-17,United States,mobile,Bookcases & shelving units,BERGHALLA,22,1
2020-11-20,United States,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-11-23,Ireland,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-11-24,India,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-11-26,India,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-11-28,Bangladesh,mobile,Bookcases & shelving units,BERGHALLA,22,1
2020-11-29,United States,mobile,Bookcases & shelving units,BERGHALLA,22,1
2020-12-09,United States,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-12-11,Singapore,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-12-12,United States,mobile,Bookcases & shelving units,BERGHALLA,22,1
2020-12-17,Canada,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-12-20,United States,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-12-23,Canada,mobile,Bookcases & shelving units,BERGHALLA,22,1
2020-12-27,United States,desktop,Bookcases & shelving units,BERGHALLA,22,1
2020-12-31,United States,desktop,Bookcases & shelving units,BERGHALLA,22,1
2021-01-05,United States,mobile,Bookcases & shelving units,BERGHALLA,22,1
2021-01-05,Switzerland,desktop,Bookcases & shelving units,BERGHALLA,22,1
2021-01-10,United States,mobile,Bookcases & shelving units,BERGHALLA,22,1
2021-01-10,Ukraine,mobile,Bookcases & shelving units,BERGHALLA,22,1
2021-01-12,Ukraine,desktop,Bookcases & shelving units,BERGHALLA,22,1
2021-01-19,United States,mobile,Bookcases & shelving units,BERGHALLA,22,1
2021-01-19,Israel,desktop,Bookcases & shelving units,BERGHALLA,22,1
2021-01-21,United States,mobile,Bookcases & shelving units,BERGHALLA,22,1
2020-11-13,Trinidad & Tobago,mobile,Bookcases & shelving units,SVALNÄS,70,1
2020-11-19,Singapore,mobile,Bookcases & shelving units,SVALNÄS,70,1
2020-12-16,India,mobile,Bookcases & shelving units,SVALNÄS,70,1
2020-12-17,United States,mobile,Bookcases & shelving units,SVALNÄS,70,1
2020-12-19,Japan,desktop,Bookcases & shelving units,SVALNÄS,70,1
2021-01-01,Ukraine,desktop,Bookcases & shelving units,SVALNÄS,70,1
2021-01-20,Indonesia,mobile,Bookcases & shelving units,SVALNÄS,70,1
2021-01-26,Canada,desktop,Bookcases & shelving units,SVALNÄS,70,1
2020-11-23,Canada,desktop,Sofas & armchairs,SÖDERHAMN,27,1
2020-11-24,United States,desktop,Sofas & armchairs,SÖDERHAMN,27,1
2020-11-29,United States,desktop,Sofas & armchairs,SÖDERHAMN,772,2
2020-12-09,Spain,desktop,Sofas & armchairs,SÖDERHAMN,27,1
2020-12-04,United States,desktop,Beds,SUFFLETT,85,1
2020-12-07,United States,desktop,Beds,SUFFLETT,85,1
2020-12-14,India,mobile,Beds,SUFFLETT,85,1
